Congress,YearRange,SessionBegan,SessionEnded,LastName,FirstMiddleName,,StateOrTerritory,Party,Service,Group
81,(1949-1951),1949,1951,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
81,(1949-1951),1949,1951,BOSONE, Reva Zilpha Beck,https://history.house.gov/People/Detail/9625#,UT,Democrat,House,Women
81,(1949-1951),1949,1951,DOUGLAS, Helen Gahagan,https://history.house.gov/People/Detail/12399#,CA,Democrat,House,Women
81,(1949-1951),1949,1951,HARDEN, Cecil Murray,https://history.house.gov/People/Detail/14512#,IN,Republican,House,Women
81,(1949-1951),1949,1951,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
81,(1949-1951),1949,1951,NORTON, Mary Teresa,https://history.house.gov/People/Detail/19024#,NJ,Democrat,House,Women
81,(1949-1951),1949,1951,ROGERS, Edith Nourse,https://history.house.gov/People/Detail/20569#,MA,Republican,House,Women
81,(1949-1951),1949,1951,SMITH, Margaret Chase,https://history.house.gov/People/Detail/21866#,ME,Republican,Senate,Women
81,(1949-1951),1949,1951,ST. GEORGE, Katharine Price Collier,https://history.house.gov/People/Detail/22081#,NY,Republican,House,Women
81,(1949-1951),1949,1951,WOODHOUSE, Chase Going,https://history.house.gov/People/Detail/24069#,CT,Democrat,House,Women
82,(1951-1953),1951,1953,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
82,(1951-1953),1951,1953,BOSONE, Reva Zilpha Beck,https://history.house.gov/People/Detail/9625#,UT,Democrat,House,Women
82,(1951-1953),1951,1953,BUCHANAN, Vera Daerr 22,https://history.house.gov/People/Detail/10080#,PA,Democrat,House,Women
82,(1951-1953),1951,1953,CHURCH, Marguerite Stitt,https://history.house.gov/People/Detail/10940#,IL,Republican,House,Women
82,(1951-1953),1951,1953,HARDEN, Cecil Murray,https://history.house.gov/People/Detail/14512#,IN,Republican,House,Women
82,(1951-1953),1951,1953,KEE, Maude Elizabeth 23,https://history.house.gov/People/Detail/16128#,WV,Democrat,House,Women
82,(1951-1953),1951,1953,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
82,(1951-1953),1951,1953,ROGERS, Edith Nourse,https://history.house.gov/People/Detail/20569#,MA,Republican,House,Women
82,(1951-1953),1951,1953,SMITH, Margaret Chase,https://history.house.gov/People/Detail/21866#,ME,Republican,Senate,Women
82,(1951-1953),1951,1953,ST. GEORGE, Katharine Price Collier,https://history.house.gov/People/Detail/22081#,NY,Republican,House,Women
82,(1951-1953),1951,1953,THOMPSON, Ruth,https://history.house.gov/People/Detail/22898#,MI,Republican,House,Women
83,(1953-1955),1953,1955,ABEL, Hazel Hempel 24,https://history.house.gov/People/Detail/8261#,NE,Republican,Senate,Women
83,(1953-1955),1953,1955,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
83,(1953-1955),1953,1955,BOWRING, Eva Kelly 25,https://history.house.gov/People/Detail/9701#,NE,Republican,Senate,Women
83,(1953-1955),1953,1955,BUCHANAN, Vera Daerr,https://history.house.gov/People/Detail/10080#,PA,Democrat,House,Women
83,(1953-1955),1953,1955,CHURCH, Marguerite Stitt,https://history.house.gov/People/Detail/10940#,IL,Republican,House,Women
83,(1953-1955),1953,1955,FARRINGTON, Mary Elizabeth Pruett 26,https://history.house.gov/People/Detail/13007#,HI,Republican,House,Women
83,(1953-1955),1953,1955,HARDEN, Cecil Murray,https://history.house.gov/People/Detail/14512#,IN,Republican,House,Women
83,(1953-1955),1953,1955,KEE, Maude Elizabeth,https://history.house.gov/People/Detail/16128#,WV,Democrat,House,Women
83,(1953-1955),1953,1955,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
83,(1953-1955),1953,1955,PFOST, Gracie Bowers,https://history.house.gov/People/Detail/19633#,ID,Democrat,House,Women
83,(1953-1955),1953,1955,ROGERS, Edith Nourse,https://history.house.gov/People/Detail/20569#,MA,Republican,House,Women
83,(1953-1955),1953,1955,SMITH, Margaret Chase,https://history.house.gov/People/Detail/21866#,ME,Republican,Senate,Women
83,(1953-1955),1953,1955,ST. GEORGE, Katharine Price Collier,https://history.house.gov/People/Detail/22081#,NY,Republican,House,Women
83,(1953-1955),1953,1955,SULLIVAN, Leonor Kretzer,https://history.house.gov/People/Detail/22444#,MO,Democrat,House,Women
83,(1953-1955),1953,1955,THOMPSON, Ruth,https://history.house.gov/People/Detail/22898#,MI,Republican,House,Women
84,(1955-1957),1955,1957,BLITCH, Iris Faircloth,https://history.house.gov/People/Detail/9501#,GA,Democrat,House,Women
84,(1955-1957),1955,1957,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
84,(1955-1957),1955,1957,BUCHANAN, Vera Daerr 27,https://history.house.gov/People/Detail/10080#,PA,Democrat,House,Women
84,(1955-1957),1955,1957,CHURCH, Marguerite Stitt,https://history.house.gov/People/Detail/10940#,IL,Republican,House,Women
84,(1955-1957),1955,1957,FARRINGTON, Mary Elizabeth Pruett,https://history.house.gov/People/Detail/13007#,HI,Republican,House,Women
84,(1955-1957),1955,1957,GRANAHAN, Kathryn Elizabeth 28,https://history.house.gov/People/Detail/14028#,PA,Democrat,House,Women
84,(1955-1957),1955,1957,GREEN, Edith Starrett,https://history.house.gov/People/Detail/14080#,OR,Democrat,House,Women
84,(1955-1957),1955,1957,GRIFFITHS, Martha Wright,https://history.house.gov/People/Detail/14160#,MI,Democrat,House,Women
84,(1955-1957),1955,1957,HARDEN, Cecil Murray,https://history.house.gov/People/Detail/14512#,IN,Republican,House,Women
84,(1955-1957),1955,1957,KEE, Maude Elizabeth,https://history.house.gov/People/Detail/16128#,WV,Democrat,House,Women
84,(1955-1957),1955,1957,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
84,(1955-1957),1955,1957,KNUTSON, Coya Gjesdal,https://history.house.gov/People/Detail/16457#,MN,Democrat Farmer Labor,House,Women
84,(1955-1957),1955,1957,PFOST, Gracie Bowers,https://history.house.gov/People/Detail/19633#,ID,Democrat,House,Women
84,(1955-1957),1955,1957,ROGERS, Edith Nourse,https://history.house.gov/People/Detail/20569#,MA,Republican,House,Women
84,(1955-1957),1955,1957,SMITH, Margaret Chase,https://history.house.gov/People/Detail/21866#,ME,Republican,Senate,Women
84,(1955-1957),1955,1957,ST. GEORGE, Katharine Price Collier,https://history.house.gov/People/Detail/22081#,NY,Republican,House,Women
84,(1955-1957),1955,1957,SULLIVAN, Leonor Kretzer,https://history.house.gov/People/Detail/22444#,MO,Democrat,House,Women
84,(1955-1957),1955,1957,THOMPSON, Ruth,https://history.house.gov/People/Detail/22898#,MI,Republican,House,Women
85,(1957-1959),1957,1959,BLITCH, Iris Faircloth,https://history.house.gov/People/Detail/9501#,GA,Democrat,House,Women
85,(1957-1959),1957,1959,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
85,(1957-1959),1957,1959,CHURCH, Marguerite Stitt,https://history.house.gov/People/Detail/10940#,IL,Republican,House,Women
85,(1957-1959),1957,1959,DWYER, Florence Price,https://history.house.gov/People/Detail/12556#,NJ,Republican,House,Women
85,(1957-1959),1957,1959,GRANAHAN, Kathryn Elizabeth,https://history.house.gov/People/Detail/14028#,PA,Democrat,House,Women
85,(1957-1959),1957,1959,GREEN, Edith Starrett,https://history.house.gov/People/Detail/14080#,OR,Democrat,House,Women
85,(1957-1959),1957,1959,GRIFFITHS, Martha Wright,https://history.house.gov/People/Detail/14160#,MI,Democrat,House,Women
85,(1957-1959),1957,1959,HARDEN, Cecil Murray,https://history.house.gov/People/Detail/14512#,IN,Republican,House,Women
85,(1957-1959),1957,1959,KEE, Maude Elizabeth,https://history.house.gov/People/Detail/16128#,WV,Democrat,House,Women
85,(1957-1959),1957,1959,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
85,(1957-1959),1957,1959,KNUTSON, Coya Gjesdal,https://history.house.gov/People/Detail/16457#,MN,Democrat Farmer Labor,House,Women
85,(1957-1959),1957,1959,PFOST, Gracie Bowers,https://history.house.gov/People/Detail/19633#,ID,Democrat,House,Women
85,(1957-1959),1957,1959,ROGERS, Edith Nourse,https://history.house.gov/People/Detail/20569#,MA,Republican,House,Women
85,(1957-1959),1957,1959,SMITH, Margaret Chase,https://history.house.gov/People/Detail/21866#,ME,Republican,Senate,Women
85,(1957-1959),1957,1959,ST. GEORGE, Katharine Price Collier,https://history.house.gov/People/Detail/22081#,NY,Republican,House,Women
85,(1957-1959),1957,1959,SULLIVAN, Leonor Kretzer,https://history.house.gov/People/Detail/22444#,MO,Democrat,House,Women
86,(1959-1961),1959,1961,BLITCH, Iris Faircloth,https://history.house.gov/People/Detail/9501#,GA,Democrat,House,Women
86,(1959-1961),1959,1961,BOLTON, Frances Payne,https://history.house.gov/People/Detail/9566#,OH,Republican,House,Women
86,(1959-1961),1959,1961,CHURCH, Marguerite Stitt,https://history.house.gov/People/Detail/10940#,IL,Republican,House,Women
86,(1959-1961),1959,1961,DWYER, Florence Price,https://history.house.gov/People/Detail/12556#,NJ,Republican,House,Women
86,(1959-1961),1959,1961,GRANAHAN, Kathryn Elizabeth,https://history.house.gov/People/Detail/14028#,PA,Democrat,House,Women
86,(1959-1961),1959,1961,GREEN, Edith Starrett,https://history.house.gov/People/Detail/14080#,OR,Democrat,House,Women
86,(1959-1961),1959,1961,GRIFFITHS, Martha Wright,https://history.house.gov/People/Detail/14160#,MI,Democrat,House,Women
86,(1959-1961),1959,1961,HANSEN, Julia Butler,https://history.house.gov/People/Detail/14500#,WA,Democrat,House,Women
86,(1959-1961),1959,1961,KEE, Maude Elizabeth,https://history.house.gov/People/Detail/16128#,WV,Democrat,House,Women
86,(1959-1961),1959,1961,KELLY, Edna Flannery,https://history.house.gov/People/Detail/16168#,NY,Democrat,House,Women
86,(1959-1961),1959,1961,MAY, Catherine Dean,https://history.house.gov/People/Detail/17660#,WA,Republican,House,Women
86,(1959-1961),1959,1961,NEUBERGER, Maurine Brown 29,https://history.house.gov/People/Detail/18900#,OR,Democrat,Senate,Women
